Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng,Tot_Dsg_Unts,Tot_Clms,Tot_Benes,Avg_Spnd_Per_Dsg_Unt_Wghtd,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Bene,Outlier_Flag,year
LEXIVA,Fosamprenavir Calcium,1,Viiv Healthcare,5685358.8,318701.0,3878.0,640.0,19.247138488,1466.0543579,8883.373125,0.0,2018
LIALDA,Mesalamine,1,Shire US Inc.,94746967.0,11055447.0,86046.0,20463.0,8.5701615683,1101.1199475,4630.1601427,0.0,2018
LIDOCAINE HCL-EPINEPHRINE,Lidocaine HCl/Epinephrine,1,Hospira/Pfizer,720.83,3089.0,119.0,110.0,0.2336837634,6.057394958,6.553,0.0,2018
LIDODERM,Lidocaine,1,Endo Pharm Inc.,12935937.61,829780.0,13204.0,3136.0,15.589599183,979.69839518,4124.9801052,0.0,2018
LINZESS,Linaclotide,1,Allergan Inc.,761561106.63,58153481.933,1509864.0,361025.0,13.096320904,504.39053228,2109.4414698,0.0,2018
LIPITOR,Atorvastatin Calcium,1,Pfizer/Viatris,74449676.87,6259243.0,91275.0,23175.0,11.903365079,815.66340038,3212.4995413,0.0,2018
LITHOBID,Lithium Carbonate,1,Ani Pharmaceuti,2141009.64,202405.0,2142.0,320.0,10.577849559,999.53764706,6690.655125,0.0,2018
LIVALO,Pitavastatin Calcium,1,Kowa Pharmaceut,135070970.85,14939084.999,294412.0,71266.0,9.0414369766,458.78215171,1895.3073113,0.0,2018
LO LOESTRIN FE,Norethindrone-E.Estradiol-Iron,1,Actavis/Allerga,616459.85,133224.0,3027.0,829.0,4.6272432144,203.65373307,743.61863691,0.0,2018
LOCOID LIPOCREAM,Hydrocortisone Butyrate/Emoll,1,Bausch Health U,46903.85,2805.0,52.0,26.0,16.721515152,901.99711538,1803.9942308,0.0,2018
LOESTRIN FE,Norethindrone-E.Estradiol-Iron,1,Teva Women's He,24911.59,6440.0,142.0,33.0,3.8695134255,175.43373239,754.89666667,0.0,2018
LONSURF,Trifluridine/Tipiracil HCl,1,Taiho Oncology,74896392.91,385009.0,7445.0,2130.0,194.03858217,10059.958752,35162.625779,0.0,2018
LOPID,Gemfibrozil,1,Pfizer US Pharm,188270.08,31188.0,313.0,119.0,6.0366192125,601.50185304,1582.1015126,0.0,2018
LOPRESSOR,Metoprolol Tartrate,1,Validus Pharmac,391334.73,167666.0,1502.0,382.0,2.3578899154,260.54243009,1024.436466,0.0,2018
LOPROX,Ciclopirox,1,Bausch Health U,84791.56,12480.0,83.0,33.0,6.7941955128,1021.5850602,2569.4412121,0.0,2018
LOTEMAX,Loteprednol Etabonate,1,Bausch Health U,86310506.29,2060122.95,362241.0,185440.0,42.361634365,238.2681869,465.43629363,0.0,2018
LOTENSIN HCT,Benazepril/Hydrochlorothiazide,1,Validus Pharmac,11194.32,5041.0,68.0,18.0,2.2233937301,164.62235294,621.90666667,0.0,2018
LOTREL,Amlodipine Besylate/Benazepril,1,Novartis,4904040.28,492823.0,8571.0,1627.0,10.052177249,572.166641,3014.1612047,0.0,2018
LOTRONEX,Alosetron HCl,1,Sebela Pharmace,1869945.78,34009.0,532.0,107.0,54.068761025,3514.9356767,17476.128785,0.0,2018
LUMIGAN,Bimatoprost,1,Allergan Inc.,548657904.71,7622311.431,1818975.0,397219.0,71.980515317,301.63026139,1381.2478877,0.0,2018
LUNESTA,Eszopiclone,1,Sunovion Pharma,7530912.76,479898.0,12999.0,2018.0,15.693939029,579.34554658,3731.869554,0.0,2018
LUPANETA PACK,Leuprolide/Norethindrone Acet,1,Abbvie US LLC,140402.84,55.0,55.0,29.0,2552.7789091,2552.7789091,4841.4772414,1.0,2018
LUPRON DEPOT,Leuprolide Acetate,1,Abbvie US LLC,69026983.74,19663.666,19422.0,6876.0,3535.1332628,3554.0615663,10038.828351,0.0,2018
LUPRON DEPOT-PED,Leuprolide Acetate,1,Abbvie US LLC,471764.2,155.0,151.0,35.0,3084.6168734,3124.2662252,13478.977143,0.0,2018
LUZU,Luliconazole,1,Bausch Health U,616911.0,74881.0,1190.0,782.0,8.2385518356,518.41260504,788.8887468,0.0,2018
LYNPARZA,Olaparib,1,Astrazeneca,119106527.57,1180134.0,9055.0,2051.0,111.68978278,13153.675049,58072.417148,0.0,2018
LYRICA,Pregabalin,1,Pfizer/Viatris,2950006102.8,391136267.77,5221849.0,904899.0,7.5536679415,564.93516047,3260.0390792,0.0,2018
MACROBID,Nitrofurantoin Monohyd/M-Cryst,1,Almatica Pharma,105293.42,19137.0,827.0,511.0,5.5020860114,127.31973398,206.05365949,0.0,2018
MAGELLAN INSULIN SAFETY SYRNG,"Syringe,Needle,Insuln,Safe,1ml",1,Covidien/Kendal,82158.09,201316.0,2747.0,485.0,0.4080539066,29.908296323,169.39812371,0.0,2018
MAVYRET,Glecaprevir/Pibrentasvir,1,Abbvie US LLC,461311914.85,2880288.0,34254.0,15928.0,160.16173204,13467.388184,28962.325141,0.0,2018
MAXIDEX,Dexamethasone,1,Alcon/Novartis,188924.86,12355.0,2099.0,1272.0,15.291368677,90.007079562,148.52583333,0.0,2018
MAXZIDE,Triamterene/Hydrochlorothiazid,1,Mylan,299637.84,86697.0,1667.0,421.0,3.4561500398,179.74675465,711.7288361,0.0,2018
MAXZIDE-25 MG,Triamterene/Hydrochlorothiazid,1,Mylan,71388.28,45758.0,938.0,444.0,1.5601267538,76.106908316,160.78441441,0.0,2018
MEKINIST,Trametinib Dimethyl Sulfoxide,1,Novartis,82129487.42,314810.0,7990.0,1778.0,308.93167501,10279.034721,46192.062666,0.0,2018
MENOSTAR,Estradiol,1,"Bayer,Pharm Div",769262.81,19223.0,2667.0,557.0,40.017833325,288.43749906,1381.0822442,0.0,2018
MENTAX,Butenafine HCl,1,Mylan,244354.46,40284.0,1144.0,626.0,6.06579436,213.59655594,390.34258786,0.0,2018
MEPRON,Atovaquone,1,Glaxosmithkline,710930.3,115861.0,393.0,119.0,6.136062178,1808.9829517,5974.2042017,0.0,2018
MESNEX*,Mesna,1,Baxter Healthca*,604200.63,7454.0,612.0,270.0,81.057235042,987.25593137,2237.7801111,0.0,2018
METROGEL,Metronidazole,1,Galderma Labora,349127.68,77930.0,782.0,420.0,4.4908627745,446.45483376,831.25638095,1.0,2018
MIACALCIN*,"Calcitonin,Salmon,Synthetic",1,Mylan Instituti,6012289.75,4495.1,403.0,124.0,1337.5208004,14918.833127,48486.207661,0.0,2018
MICARDIS,Telmisartan,1,Boehringer Ing.,4427029.98,684824.0,11998.0,2400.0,6.4659366159,368.98066178,1844.595825,0.0,2018
MICARDIS HCT,Telmisartan/Hydrochlorothiazid,1,Boehringer Ing.,2564172.15,393496.0,7668.0,1388.0,6.5156289202,334.39908059,1847.3862752,0.0,2018
MIGRANAL,Dihydroergotamine Mesylate,1,Bausch Health U,2134974.96,4822.0,537.0,195.0,442.75714641,3975.7448045,10948.589538,0.0,2018
MINASTRIN 24 FE,Norethindrone-E.Estradiol-Iron,1,Actavis/Allerga,85310.87,14196.0,353.0,60.0,6.0095005635,241.67385269,1421.8478333,0.0,2018
MINIPRESS,Prazosin HCl,1,Pfizer US Pharm,17449.38,6741.0,75.0,24.0,2.4823902324,232.6584,727.0575,0.0,2018
MINIVELLE,Estradiol,1,Noven Therapeut,3567568.24,178160.0,14359.0,3355.0,20.02791527,248.45520162,1063.3586408,0.0,2018
MIRAPEX ER,Pramipexole Di-HCl,1,Boehringer Ing.,1885084.07,103781.0,1841.0,372.0,18.19720535,1023.9457197,5067.4302957,0.0,2018
MIRENA,Levonorgestrel,1,"Bayer,Pharm Div",512119.03,539.0,538.0,537.0,950.1280705,951.89410781,953.66672253,0.0,2018
MIRVASO,Brimonidine Tartrate,1,Galderma Labora,1943751.04,123630.0,3651.0,2161.0,15.725458307,532.3886716,899.46832022,0.0,2018
MITIGARE,Colchicine,1,Hikma Specialty,8140696.05,1396120.0,31068.0,13750.0,5.8309429347,262.02832657,592.05062182,0.0,2018
MOBIC,Meloxicam,1,Boehringer Ing.,1567533.81,158818.0,2841.0,809.0,10.05989472,551.75424498,1937.6190482,0.0,2018
MOVIPREP,PEG3350/Sod Sul/NaCl/KCl/Asb/C,1,Salix Pharmaceu,7215077.02,72024.5,71709.0,69639.0,100.17531562,100.61605963,103.60684415,0.0,2018
MOXEZA,Moxifloxacin HCl,1,Alcon/Novartis,538632.86,9290.5,2925.0,2145.0,57.976735375,184.14798632,251.11089044,0.0,2018
MOZOBIL,Plerixafor,1,Sanofi-Aventis,4422845.63,685.2,197.0,185.0,6454.8243287,22450.993046,23907.273676,0.0,2018
MS CONTIN,Morphine Sulfate,1,Rhodes Pharmace,2946497.57,223577.0,2338.0,268.0,12.700424536,1260.2641446,10994.393918,0.0,2018
MULTAQ,Dronedarone HCl,1,Sanofi-Aventis,312968012.38,29900316.0,351010.0,68935.0,10.467046983,891.6213566,4540.0451495,0.0,2018
MYDAYIS,Dextroamphetamine/Amphetamine,1,Shire US Inc.,1133645.68,122725.0,3978.0,1003.0,9.2379837224,284.97880342,1130.2549153,0.0,2018
MYFORTIC,Mycophenolate Sodium,1,Novartis,3189362.99,399204.0,2793.0,574.0,8.2898984106,1141.9129932,5556.3815157,0.0,2018
MYRBETRIQ,Mirabegron,1,Astellas Pharma,1063499338.5,89780888.637,2261209.0,464844.0,11.846900883,470.32332638,2287.8628927,0.0,2018
MYTESI,Crofelemer,1,Napo/Cardinal H,2213065.69,200880.0,3162.0,593.0,11.016854291,699.89427261,3731.9826138,0.0,2018
NALFON,Fenoprofen Calcium,1,Xspire Pharma,154937.1,35624.0,420.0,161.0,4.3490935486,368.89785714,962.34223602,0.0,2018
NAMENDA,Memantine HCl,1,Forest/Allergan,3512478.61,486963.5,6736.0,2187.0,7.197837722,521.44872476,1606.0716095,0.0,2018
NAMENDA XR,Memantine HCl,1,Forest/Allergan,251154726.28,17617019.0,610784.0,164302.0,14.258308939,411.20056563,1528.6163667,0.0,2018
NAMZARIC,Memantine HCl/Donepezil HCl,1,Allergan Inc.,252768621.6,17546040.0,599811.0,76747.0,14.408654617,421.41378134,3293.5309732,0.0,2018
NAPRELAN,Naproxen Sodium,1,Almatica Pharma,742479.14,33201.0,569.0,146.0,22.508691216,1304.8842531,5085.4735616,0.0,2018
NAPROXEN SODIUM CR,Naproxen Sodium,1,Alvogen Inc,13073785.62,1167771.0,13158.0,6196.0,11.519373971,993.59975832,2110.0364138,0.0,2018
NAPROXEN SODIUM ER,Naproxen Sodium,1,Actavis/Teva,1418247.32,118696.0,1660.0,899.0,12.190476313,854.36585542,1577.5832258,0.0,2018
NARCAN,Naloxone HCl,1,Adapt Pharma In,26305604.98,408698.108,202259.0,190173.0,64.364391381,130.0590084,138.32460433,0.0,2018
NASONEX,Mometasone Furoate,1,Merck Sharp & D,7535932.81,554659.0,24863.0,10778.0,13.586605121,303.09829103,699.19584431,0.0,2018
NATAZIA,Estradiol Valerate/Dienogest,1,"Bayer,Pharm Div",80657.19,11292.0,293.0,51.0,7.1428613177,275.28051195,1581.5135294,0.0,2018
NEORAL,"Cyclosporine, Modified",1,Novartis,2636915.76,1009152.0,5166.0,839.0,3.3541271991,510.43665505,3142.9270083,0.0,2018
NERLYNX,Neratinib Maleate,1,Puma Biotechnol,25587361.43,393699.0,2314.0,552.0,64.992193097,11057.632424,46353.915634,0.0,2018
NESINA,Alogliptin Benzoate,1,Takeda Pharmace,1026726.95,85267.0,1923.0,562.0,12.037391411,533.91937077,1826.9162811,0.0,2018
NEUPRO,Rotigotine,1,UCB Pharma,88118275.87,4059523.3,106821.0,19294.0,21.708773423,824.91528698,4567.1336099,0.0,2018
NEVANAC,Nepafenac,1,Alcon/Novartis,6356451.33,72524.0,19329.0,9314.0,87.646176852,328.85567438,682.46202813,0.0,2018
NEXAVAR,Sorafenib Tosylate,1,"Bayer,Pharm Div",162682630.54,1052303.0,11974.0,3578.0,154.59675639,13586.322911,45467.476395,0.0,2018
NEXIUM,Esomeprazole Magnesium,1,Astrazeneca,209228361.38,24908262.0,495090.0,113344.0,8.4557920303,422.60672076,1845.9588631,0.0,2018
NIASPAN,Niacin,1,Abbvie US LLC,7885327.84,3274169.0,26862.0,8169.0,2.446753889,293.54954359,965.27455503,0.0,2018
NICOTROL,Nicotine,1,Pharmaci/Pfizer,15523969.7,6106153.0,32182.0,16241.0,2.5423486277,482.38051395,955.85060649,0.0,2018
NICOTROL NS,Nicotine,1,Pharmaci/Pfizer,6141371.13,550902.0,10478.0,2864.0,11.147846858,586.12055068,2144.3334951,0.0,2018
NINLARO,Ixazomib Citrate,1,Millennium Phar,268282618.84,79549.0,26562.0,4713.0,3372.5455618,10100.241655,56923.959015,0.0,2018
NITROSTAT,Nitroglycerin,1,Pfizer/Viatris,2092905.01,2129570.2,50526.0,33588.0,1.0076392325,41.422337213,62.311093545,0.0,2018
NORDITROPIN FLEXPRO,Somatropin,1,Novo Nordisk,17901506.11,26360.0,7966.0,1038.0,699.71438729,2247.2390296,17246.152322,0.0,2018
NORVASC,Amlodipine Besylate,1,Pfizer/Viatris,23485180.01,3425892.75,53961.0,11499.0,6.9531689438,435.22507014,2042.3671632,0.0,2018
NORVIR,Ritonavir,1,Abbvie US LLC,36924156.42,4311796.0,103774.0,24977.0,8.6069128978,355.81317498,1478.326317,0.0,2018
NOVOLOG PENFILL,Insulin Aspart,1,Novo Nordisk,6486117.34,186513.0,8283.0,3275.0,34.775685019,783.06378607,1980.4938443,0.0,2018
NOXAFIL*,Posaconazole,1,Merck Sharp & D*,81935889.65,1644138.2,14189.0,3567.0,61.387287811,5774.6063606,22970.532562,0.0,2018
NUEDEXTA,Dextromethorphan HBr/Quinidine,1,Avanir Pharmace,251142553.09,14172829.0,391185.0,38789.0,17.720001638,642.00455818,6474.581791,0.0,2018
NUPLAZID,Pimavanserin Tartrate,1,Acadia Pharmace,209066402.74,4048740.0,88899.0,11553.0,53.834108671,2351.7295216,18096.286916,0.0,2018
NUTROPIN AQ NUSPIN,Somatropin,1,"Genentech, Inc.",8577542.23,13206.0,2368.0,380.0,618.23340086,3622.2729012,22572.479553,0.0,2018
NUVIGIL,Armodafinil,1,"Cephalon,Inc.-T",7965586.56,353781.0,8754.0,1527.0,22.790932319,909.93677862,5216.4941454,0.0,2018
OCALIVA,Obeticholic Acid,1,Intercept Pharm,52439145.58,242022.0,7884.0,1120.0,216.6656599,6651.3375926,46820.665696,0.0,2018
OCELLA,Ethinyl Estradiol/Drospirenone,1,Teva USA,158155.78,127549.0,2791.0,723.0,1.2399609562,56.666348979,218.74934993,0.0,2018
OCUFLOX,Ofloxacin,1,Allergan Inc.,15276.35,915.0,175.0,141.0,16.695464481,87.293428571,108.3429078,0.0,2018
ODEFSEY,Emtricitab/Rilpiviri/Tenof Ala,1,Gilead Sciences,317310200.76,3515757.0,111025.0,12490.0,90.253735045,2858.0067621,25405.140173,0.0,2018
ODOMZO,Sonidegib Phosphate,1,Sun Pharma Glob,11624006.34,32166.0,1083.0,233.0,361.3755624,10733.154515,49888.439227,0.0,2018
OFEV,Nintedanib Esylate,1,Boehringer Ing.,618513882.32,3939491.953,66459.0,9832.0,157.00404304,9306.6986009,62908.246778,0.0,2018
ONEXTON,Clindamycin Phos/Benzoyl Perox,1,Bausch Health U,223738.42,21200.0,402.0,256.0,10.553699057,556.56323383,873.97820312,0.0,2018
ONGLYZA,Saxagliptin HCl,1,Astrazeneca,221528078.15,16241170.0,346459.0,67306.0,13.640519119,639.40633134,3291.3570581,0.0,2018
OPSUMIT,Macitentan,1,Actelion Pharma,468704269.16,1514373.0,49737.0,6106.0,309.50384691,9423.6538022,76761.262555,0.0,2018
ORACEA,Doxycycline Monohydrate,1,Galderma Labora,4636936.28,210214.0,4448.0,1237.0,22.058170626,1042.4766817,3748.5337753,0.0,2018
ORAVIG,Miconazole,1,Midatech Pharma,136994.45,2446.0,152.0,104.0,56.007542927,901.27927632,1317.2543269,1.0,2018
ORENITRAM ER,Treprostinil Diolamine,1,United Therap,103803653.32,1656706.0,14285.0,972.0,60.517149803,7266.6190634,106793.88202,0.0,2018
OSENI,Alogliptin Benz/Pioglitazone,1,Takeda Pharmace,1303357.89,108170.0,2152.0,475.0,12.053800611,605.64957714,2743.9113474,0.0,2018
OSMOPREP,"Sod Phosphate Mbas/Sod Phos,Di",1,Salix Pharmaceu,747660.28,110403.0,3435.0,3307.0,6.7721011204,217.65947016,226.08414878,0.0,2018
OSPHENA,Ospemifene,1,Shionogi Pharma,1398491.91,212468.0,4221.0,1747.0,6.5821295913,331.31767591,800.51053807,0.0,2018
OTOVEL,Ciprofloxacin HCl/Fluocinolone,1,Arbor/Wraser,320302.66,18810.0,1128.0,930.0,17.028317916,283.95625887,344.41146237,0.0,2018
OTREXUP,Methotrexate/PF,1,Antares/Otter,7082171.58,17470.114,8918.0,1680.0,405.29538865,794.14348284,4215.5783214,0.0,2018
OXAYDO,Oxycodone HCl,1,Egalet/Zyla Lif,1485198.06,163000.0,1898.0,679.0,9.0278690323,782.50688093,2187.331458,0.0,2018
OXTELLAR XR,Oxcarbazepine,1,Supernus Pharma,15723592.04,1268689.0,17347.0,2635.0,12.508569931,906.41563613,5967.2076053,0.0,2018
OXYCODONE HCL-ASPIRIN,Oxycodone HCl/Aspirin,1,Mayne Pharma In,201261.49,249285.0,2621.0,529.0,0.8073549953,76.788054178,380.45650284,0.0,2018
OXYCONTIN,Oxycodone HCl,1,Purdue Pharma L,710958243.38,73166549.6,1173283.0,155959.0,9.0971351924,605.95631521,4558.6227366,0.0,2018
OZURDEX,Dexamethasone,1,Allergan Inc.,649803.42,477.0,364.0,221.0,1362.2713208,1785.1742308,2940.2869683,0.0,2018
PAMELOR,Nortriptyline HCl,1,Mallinckrodt Ph,2169382.6,55199.0,705.0,124.0,39.458966433,3077.1384397,17495.020968,0.0,2018
PANDEL,Hydrocortisone Probutate,1,Pharmaderm/Sand,93251.17,6960.0,86.0,49.0,13.398156609,1084.3159302,1903.085102,0.0,2018
PATADAY,Olopatadine HCl,1,Alcon/Novartis,9268580.33,137961.167,48340.0,22377.0,67.182530646,191.73728444,414.20120347,0.0,2018
PATANASE,Olopatadine HCl,1,Alcon/Novartis,465763.76,49623.5,1219.0,400.0,9.3859514141,382.08675964,1164.4094,0.0,2018
PAXIL,Paroxetine HCl,1,Apotex Corp,4325655.89,1798564.75,12210.0,2486.0,4.5704628194,354.27157166,1740.0063918,0.0,2018
PAXIL CR,Paroxetine HCl,1,Apotex Corp,2809362.39,440095.0,7674.0,1217.0,6.3850185715,366.08840109,2308.4325308,0.0,2018
PAZEO,Olopatadine HCl,1,Alcon/Novartis,75901443.12,1034595.0,367145.0,119636.0,73.363435083,206.73424157,634.43648333,0.0,2018
PENNSAID,Diclofenac Sodium,1,Horizon Therape,122293489.22,5505016.8,43428.0,16073.0,22.214916623,2816.0055545,7608.6287078,0.0,2018
PENTASA,Mesalamine,1,Shire US Inc.,95600390.41,17493128.8,74749.0,13886.0,5.6159565824,1278.9520985,6884.6601188,0.0,2018
PEPCID,Famotidine,1,Bausch Health U,897728.54,66636.0,874.0,213.0,13.327620989,1027.1493593,4214.6879812,0.0,2018
PERFOROMIST,Formoterol Fumarate,1,Mylan Specialty,10973654.15,1277341.0,14755.0,3223.0,8.5910137935,743.72444256,3404.7949581,0.0,2018
PEXEVA,Paroxetine Mesylate,1,Sebela Pharmace,1292330.44,102223.0,2086.0,349.0,12.666779692,619.52561841,3702.9525501,0.0,2018
PHOSLYRA,Calcium Acetate,1,Fresenius Medic,1490046.28,4943586.0,4006.0,1380.0,0.3014100048,371.95363954,1079.7436812,0.0,2018
PICATO,Ingenol Mebutate,1,Leo Pharma Inc.,17222149.02,47237.23,16088.0,12664.0,373.87231602,1070.4965825,1359.9296447,0.0,2018
PIRMELLA,Norethindrone-Ethin. Estradiol,1,Lupin Pharmaceu,133400.97,250469.0,5908.0,1155.0,0.5343044233,22.579717332,115.49867532,0.0,2018
POMALYST,Pomalidomide,1,Celgene/BMS,911305903.32,1143614.0,55951.0,9375.0,796.86708405,16287.571327,97205.963021,0.0,2018
POTASSIUM CHLORIDE,Potassium Chloride In Water,1,Baxter Healthca,1003.6,52755.0,61.0,38.0,0.0634597398,16.452459016,26.410526316,0.0,2018
PRADAXA,Dabigatran Etexilate Mesylate,1,Boehringer Ing.,637527336.07,106140971.0,1155832.0,214140.0,6.0263688384,551.57439496,2977.1520317,0.0,2018
PRAVACHOL,Pravastatin Sodium,1,BMS Primarycare,1617013.56,331034.0,5609.0,1267.0,4.9146300181,288.28909966,1276.2537964,0.0,2018
PREFEST,Estradiol/Norgestimate,1,Teva Women's He,206039.62,51484.0,864.0,234.0,4.0020126641,238.47178241,880.51119658,0.0,2018
PREMARIN*,"Estrogens, Conjugated",1,Wyeth/Pfizer*,297551511.87,37633788.661,922565.0,336368.0,8.5879881367,322.52633892,884.60112695,0.0,2018
PREMPHASE,"Estrogen,Con/M-Progest Acet",1,Wyeth/Pfizer,544080.07,82951.0,1830.0,347.0,6.5590537787,297.31151366,1567.9540922,0.0,2018
PREMPRO,"Estrogen,Con/M-Progest Acet",1,Wyeth/Pfizer,36550938.13,5624174.5,127498.0,25819.0,6.4983622046,286.67852147,1415.6604876,0.0,2018
PREVACID,Lansoprazole,1,Takeda Pharmace,32819277.07,2375870.5,49245.0,10575.0,13.888586949,666.44892009,3103.4777371,0.0,2018
PREZCOBIX,Darunavir/Cobicistat,1,Janssen Product,282034326.9,4614703.0,149251.0,18356.0,61.116463378,1889.6645711,15364.694209,0.0,2018
PREZISTA,Darunavir Ethanolate,1,Janssen Product,323651733.52,8150508.968,200555.0,23245.0,45.284029682,1613.7804269,13923.498968,0.0,2018
PRILOSEC,Omeprazole Magnesium,1,Covis Pharma,2027228.64,204092.0,3966.0,1010.0,9.9332623808,511.15195159,2007.1570693,0.0,2018
PRIMAXIN,Imipenem/Cilastatin Sodium,1,Merck Sharp & D,69803.33,56882.0,241.0,93.0,1.2271602616,289.64037344,750.57344086,0.0,2018
PRISTIQ,Desvenlafaxine Succinate,1,Wyeth/Pfizer,24240006.72,1929581.0,47818.0,9943.0,12.561823181,506.92222008,2437.8966831,0.0,2018
PROAIR HFA,Albuterol Sulfate,1,Teva Specialty,377137948.87,52296902.29,4872860.0,2075583.0,7.2114777809,77.395605224,181.70217663,0.0,2018
PROAIR RESPICLICK,Albuterol Sulfate,1,Teva Specialty,9932778.57,176186.1,144190.0,79446.0,56.376629995,68.886736736,125.02553395,0.0,2018
PROCARDIA XL,Nifedipine,1,Pfizer US Pharm,3468485.37,394879.0,5900.0,1266.0,8.8832569382,587.87887627,2739.7198815,0.0,2018
PROGRAF*,Tacrolimus,1,Astellas Pharma*,9187851.84,1751788.0,11923.0,1997.0,5.211521702,770.5989969,4600.8271607,0.0,2018
PROLENSA,Bromfenac Sodium,1,Bausch Health U,61015444.67,712678.4,227478.0,139777.0,85.614275205,268.2256951,436.51991866,0.0,2018
PROMACTA,Eltrombopag Olamine,1,Novartis,254107969.91,1012500.5,29029.0,4752.0,249.3549427,8753.5901998,53473.899392,0.0,2018
PROTONIX,Pantoprazole Sodium,1,Wyeth/Pfizer,49839732.4,3451671.0,88449.0,22299.0,14.755792046,563.48553856,2235.0658056,0.0,2018
PROTONIX IV,Pantoprazole Sodium,1,Wyeth/Pfizer,118520.62,49486.0,2259.0,319.0,2.3950333428,52.465967242,371.53799373,1.0,2018
PROTOPIC,Tacrolimus,1,Leo Pharma Inc.,285605.01,33710.0,496.0,265.0,8.4863226436,575.81655242,1077.7547547,0.0,2018
PROVERA,Medroxyprogesterone Acetate,1,Pharmaci/Pfizer,100863.84,33643.0,761.0,187.0,3.1222572212,132.54118265,539.37882353,0.0,2018
PROVIGIL,Modafinil,1,"Cephalon,Inc.-T",17187433.46,364409.0,5951.0,945.0,47.049813473,2888.1588741,18187.760275,0.0,2018
PROZAC,Fluoxetine HCl,1,Dista Labs,24603506.47,1316317.0,18481.0,3185.0,19.666897802,1331.2865359,7724.8057991,0.0,2018
PULMICORT,Budesonide,1,Astrazeneca,316241.09,55296.0,627.0,286.0,5.8010878461,504.37175439,1105.7380769,0.0,2018
PULMICORT FLEXHALER,Budesonide,1,Astrazeneca,54953473.66,259379.87,195763.0,65937.0,212.26689185,280.71430076,833.42392981,0.0,2018
PYLERA,Bismuth/Metronid/Tetracycline,1,Aptalis/Allerga,4880755.57,660197.0,5313.0,5181.0,7.392877535,918.64399962,942.04894229,0.0,2018
QBRELIS,Lisinopril,1,Azurity Pharmac,465951.66,138159.0,355.0,93.0,3.3725755108,1312.5398873,5010.2329032,0.0,2018
QNASL,Beclomethasone Dipropionate,1,Teva Specialty,6352664.76,266542.8,22603.0,7038.0,23.83356354,281.054053,902.62358056,0.0,2018
QNASL CHILDREN,Beclomethasone Dipropionate,1,Teva Specialty,160744.08,3758.3,563.0,235.0,42.770422798,285.51346359,684.0173617,0.0,2018
QUDEXY XR,Topiramate,1,Upsher-Smith La,2597240.58,129493.0,2474.0,516.0,20.195315367,1049.8143007,5033.4119767,0.0,2018
RADICAVA,Edaravone,1,Mitsubishi Tana,64233759.65,11461420.0,5837.0,775.0,5.6043456788,11004.584487,82882.270516,0.0,2018
RANEXA,Ranolazine,1,Gilead Sciences,658244867.8,95008014.5,1157970.0,217976.0,6.8881687802,568.44725494,3019.8043262,0.0,2018
RAPAMUNE,Sirolimus,1,Wyeth/Pfizer,3359065.83,123953.0,1634.0,318.0,27.639285661,2055.7318421,10563.100094,0.0,2018
RASUVO,Methotrexate/PF,1,"Medexus Pharma,",9619518.9,30391.0,16216.0,3093.0,346.60323098,593.21157499,3110.0934045,0.0,2018
RAVICTI,Glycerol Phenylbutyrate,1,Horizon Therape,40112522.14,214475.0,536.0,55.0,187.02656319,74836.795037,729318.58436,0.0,2018
RAYALDEE,Calcifediol,1,Opko Pharmaceut,20934903.92,639870.0,17188.0,3735.0,32.717433104,1217.9953409,5605.0612905,0.0,2018
RAYOS,Prednisone,1,Horizon Therape,25212874.52,303641.0,5659.0,1565.0,83.02153776,4455.3586358,16110.462952,0.0,2018
RECLAST,Zoledronic Acid/Mannitol-Water,1,Novartis,103298.26,11300.0,113.0,113.0,9.1414389381,914.14389381,914.14389381,0.0,2018
RECTIV,Nitroglycerin,1,Aptalis/Allerga,2109629.87,101910.0,3226.0,2127.0,20.700911294,653.94602294,991.83350729,0.0,2018
REGLAN,Metoclopramide HCl,1,Ani Pharmaceuti,122236.86,42611.0,310.0,91.0,2.8669874764,394.31245161,1343.2621978,0.0,2018
RELENZA,Zanamivir,1,Glaxosmithkline,39489.77,12920.0,604.0,516.0,3.0564837461,65.380413907,76.530562016,0.0,2018
RELISTOR*,Methylnaltrexone Bromide,1,Salix Pharmaceu*,59613614.28,2251207.7,36434.0,10554.0,68.467082403,1636.2083296,5648.4379648,0.0,2018
RELPAX,Eletriptan Hydrobromide,1,Pfizer/Viatris,8149970.18,134867.0,9939.0,2413.0,60.431696225,819.99901197,3377.525976,0.0,2018
REMODULIN,Treprostinil Sodium,1,United Therap,4272068.05,11605.0,278.0,37.0,403.5987401,15367.151259,115461.29865,0.0,2018
RENAGEL,Sevelamer HCl,1,Genzyme,27764016.92,3963246.5,21427.0,6343.0,6.988806926,1295.7491445,4377.1112912,0.0,2018
RENVELA,Sevelamer Carbonate,1,Genzyme,653885706.68,109886753.2,422197.0,102826.0,6.2843840053,1548.7691923,6359.1475568,0.0,2018
