,Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Tot_Benes_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Avg_Spnd_Per_Bene_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Chg_Avg_Spnd_Per_Dsg_Unt_20_21,CAGR_Avg_Spnd_Per_Dsg_Unt_17_21
324,ENTYVIO,Vedolizumab,1,Takeda Pharmace,16148431.28,12615.0,2670.0,653.0,1280.097604,6048.101603,24729.6038,1.0,23881087.01,15698.0,3636.0,819.0,1521.282139,6567.955723,29158.8364,1.0,34824742.89,12153.0,5069.0,1099.0,2865.526445,6870.140637,31687.66414,1.0,47057158.47,13375.0,6552.0,1311.0,3518.292222,7182.105994,35894.09494,1.0,58917162.66,14412.2,7791,1505.0,4088.00618,7562.208017,39147.61639,1,0.161929118,0.336802086
325,ENULOSE,Lactulose,1,Actavis/Teva,728230.88,38144043.0,38404.0,11860.0,0.019091602,18.96237059,61.40226644,0.0,1249560.22,57869520.12,62289.0,22074.0,0.021592718,20.0606884,56.60778382,0.0,2289417.63,84810117.53,95077.0,39459.0,0.026994629,24.07961579,58.02016346,0.0,5162852.85,176315488.7,193617.0,49425.0,0.029281902,26.66528688,104.4583278,0.0,5268934.03,170020096.1,184989,45104.0,0.030990066,28.48241804,116.8174448,0,0.058335153,0.128742906
326,ENVARSUS XR,Tacrolimus,1,Veloxis Pharmac,448663.88,61021.0,614.0,116.0,7.985061081,730.7229316,3867.792069,0.0,716795.77,98256.0,1034.0,211.0,8.087066223,693.2260832,3397.136351,0.0,2846920.57,340833.0,3614.0,787.0,9.185539643,787.7478058,3617.434015,0.0,6260512.65,743981.0,7870.0,1494.0,9.39365811,795.4908069,4190.436847,0.0,7870982.43,926232.84,9742,1871.0,9.571041085,807.943177,4206.831871,0,0.018883269,0.046333751
327,EPANED,Enalapril Maleate,1,Azurity Pharmac,413908.11,133127.0,356.0,76.0,3.054694853,1162.66323,5446.159342,0.0,392644.48,116698.0,334.0,81.0,3.364620473,1175.582275,4847.462716,0.0,514884.33,152790.0,463.0,104.0,3.369882388,1112.061188,4950.810865,0.0,599784.07,162020.0,497.0,98.0,3.701913776,1206.808994,6120.245612,0.0,617209.08,166042.0,538,112.0,3.717186495,1147.228773,5510.795357,0,0.004125628,0.050295801
328,EPCLUSA,Sofosbuvir/Velpatasvir,1,Gilead Sciences,940252470.1,1047804.0,37594.0,14054.0,897.3552975,25010.7057,66902.83692,0.0,896301372.2,1021854.0,36780.0,13777.0,877.1325182,24369.25971,65057.80447,0.0,1015500825.0,1164088.0,41556.0,15836.0,872.3574375,24436.92426,64126.09401,0.0,867053907.2,983761.0,34945.0,13559.0,881.3664164,24811.959,63946.74439,0.0,938659921.7,1048402.0,37195,14308.0,895.3106059,25236.18555,65603.85251,0,0.015821104,-0.000570131
329,EPIPEN 2-PAK,Epinephrine,1,Mylan Specialty,75287530.75,250997.167,121868.0,104366.0,299.9537073,617.7793248,721.3798627,0.0,26843004.2,89503.302,43671.0,39441.0,299.9107698,614.6642898,680.5862985,0.0,9234079.69,30156.9,14785.0,13244.0,306.2012239,624.5573006,697.2274003,0.0,6804436.1,24030.0,11609.0,10052.0,283.1642156,586.1345594,676.9236072,0.0,1671455.79,5552.2,2663,2106.0,301.0438727,627.6589523,793.663718,0,0.063142361,0.000907376
330,EPIPEN JR 2-PAK,Epinephrine,1,Mylan Specialty,784206.71,2561.0,1230.0,1033.0,306.2111324,637.5664309,759.1546079,0.0,303301.35,979.0,478.0,412.0,309.8073034,634.5216527,736.1683252,0.0,154797.72,496.0,246.0,216.0,312.0921774,629.2590244,716.6561111,0.0,39503.38,130.0,61.0,46.0,303.8721539,647.5963934,858.7691304,0.0,18443.82,60.0,30,24.0,307.397,614.794,768.4925,0,0.011599767,0.000966775
331,EPITOL,Carbamazepine,1,Teva USA,4508150.8,9210815.5,73518.0,18435.0,0.489441006,61.3203678,244.5430323,0.0,2561818.34,5048309.0,38297.0,10408.0,0.507460684,66.89344701,246.1393486,0.0,789302.14,1731535.0,13267.0,6208.0,0.455839553,59.49364137,127.1427416,0.0,586445.92,1176802.0,8076.0,3768.0,0.49833865,72.61588905,155.6385138,0.0,742486.07,1505804.0,10264,4516.0,0.493082812,72.33886107,164.4123273,0,-0.01054672,0.001855018
332,EPOGEN,Epoetin Alfa,1,Amgen,8085479.24,43414.0,13630.0,3646.0,200.2493401,593.2119765,2217.630071,0.0,9191268.63,50829.4,16267.0,4326.0,196.5615084,565.0254276,2124.657566,0.0,9367664.73,51597.0,17460.0,4569.0,195.140435,536.5214622,2050.265863,0.0,7888250.6,43238.07,13967.0,3638.0,196.6969921,564.7777332,2168.293183,0.0,6422586.44,35963.0,11248,3160.0,192.8624597,570.9980832,2032.464063,0,-0.019494616,-0.009352491
333,EQUETRO,Carbamazepine,1,Validus Pharmac,1854201.09,497614.0,5752.0,921.0,3.736894548,322.3576304,2013.247655,0.0,2013944.24,509184.0,5743.0,896.0,3.964119285,350.6780846,2247.705625,0.0,2097773.56,460117.0,5062.0,775.0,4.571537641,414.4159542,2706.804594,0.0,1983989.48,437174.0,4646.0,657.0,4.551577372,427.0317434,3019.770898,0.0,1519401.69,330677.0,3727,554.0,4.609230183,407.6741857,2742.602329,0,0.012666557,0.053851429
334,ERBITUX,Cetuximab,1,Eli Lilly & Co.,5554580.4,466200.0,700.0,167.0,11.91082358,7935.114857,33260.96048,0.0,4448111.15,357660.0,551.0,123.0,12.43503002,8072.797005,36163.50529,0.0,4948981.98,382750.0,539.0,110.0,12.92560184,9181.78475,44990.74527,0.0,4866226.05,354780.0,547.0,100.0,13.71486398,8896.208501,48662.2605,0.0,4928470.5,345400.0,562,113.0,14.27154032,8769.520463,43614.78319,0,0.040589272,0.046242275
335,ERGOLOID MESYLATES,Ergoloid Mesylates,1,Mutual Pharm Co,750493.93,129009.0,875.0,180.0,5.81737654,857.7073486,4169.410722,0.0,680921.61,113571.0,713.0,165.0,5.995558813,955.0092707,4126.797636,0.0,558766.79,92684.0,575.0,130.0,6.02872977,971.7683304,4298.206077,0.0,198083.23,33344.0,242.0,77.0,5.940595909,818.5257438,2572.509481,0.0,175429.59,29879.0,184,44.0,5.871334047,953.4216848,3987.036136,0,-0.011659076,0.002310786
336,ERGOMAR,Ergotamine Tartrate,1,Tersera Therape,32446.12,651.0,30.0,12.0,49.84043011,1081.537333,2703.843333,0.0,102496.63,1802.0,95.0,53.0,56.87937292,1078.911895,1933.898679,0.0,240784.66,4136.0,162.0,68.0,58.216794,1486.325062,3540.950882,0.0,122570.21,1923.0,96.0,34.0,63.73905876,1276.773021,3605.006177,0.0,98562.41,1460.0,75,31.0,67.5085,1314.165467,3179.432581,0,0.05913864,0.078808027
337,ERGOTAMINE-CAFFEINE,Ergotamine Tartrate/Caffeine,1,Cintex Services,634270.07,68707.0,1570.0,714.0,9.231520369,403.9936752,888.3334314,1.0,1372086.4,146438.0,2658.0,977.0,9.369742826,516.2100828,1404.387308,0.0,2366817.38,237633.0,3508.0,1146.0,9.95996928,674.6913854,2065.285672,0.0,2699588.18,271682.0,4388.0,1594.0,9.936573568,615.2206427,1693.593589,0.0,6294567.82,644715.0,9349,3232.0,9.763333907,673.287819,1947.576677,0,-0.017434547,0.014101039
338,ERIVEDGE,Vismodegib,1,"Genentech, Inc.",102724455.2,260599.0,8989.0,2022.0,394.1859147,11427.79566,50803.3903,0.0,111714374.0,281507.0,9857.0,2160.0,396.8440359,11333.50655,51719.6176,0.0,122630829.6,301153.0,10763.0,2372.0,407.2044098,11393.74056,51699.33795,0.0,138064673.0,324719.0,11705.0,2352.0,425.1819974,11795.35865,58700.96641,0.0,140212164.5,316274.0,11633,2538.0,443.3249793,12052.96695,55245.13968,0,0.042671096,0.029805662
339,ERRIN,Norethindrone,1,Mayne Pharma In,41675.99,87866.0,2303.0,661.0,0.474313045,18.09639166,63.04990923,0.0,99578.69,177812.0,4056.0,1350.0,0.560022327,24.55095907,73.76199259,0.0,159776.5,271812.0,5355.0,1848.0,0.58781989,29.83688142,86.45914502,0.0,176612.1,272059.0,5148.0,1553.0,0.649168379,34.30693473,113.7231809,0.0,165092.55,290743.0,5476,1645.0,0.567829836,30.14838386,100.3602128,0,-0.125296526,0.046015897
340,ERTACZO,Sertaconazole Nitrate,1,Bausch Health U,691526.73,60879.0,653.0,402.0,11.35903563,1058.999587,1720.215746,1.0,646171.65,47070.0,566.0,319.0,13.72788719,1141.646025,2025.616458,0.0,470482.48,31260.0,429.0,229.0,15.05062316,1096.695758,2054.508646,0.0,429249.69,28710.0,395.0,184.0,14.95122571,1086.708076,2332.87875,0.0,296436.85,19920.0,263,119.0,14.88136797,1127.136312,2491.065966,0,-0.004672375,0.069856054
341,ERY,Erythromycin Base In Ethanol,1,Perrigo/Padagis,142491.19,130227.0,1916.0,844.0,1.094175478,74.36909708,168.8284242,0.0,28552.24,26310.0,398.0,270.0,1.085223869,71.73929648,105.749037,0.0,74479.97,67170.0,983.0,494.0,1.108827899,75.76802645,150.76917,0.0,82980.36,74580.0,1068.0,443.0,1.112635559,77.69696629,187.3145824,0.0,110074.4,97440.0,1404,627.0,1.129663383,78.4005698,175.5572568,0,0.015304044,0.008011574
342,ERY-TAB,Erythromycin Base,1,Arbor Pharmaceu,4851604.71,711671.0,13084.0,6806.0,7.199140252,370.8043954,712.8423024,0.0,3978717.71,528339.0,9460.0,4598.0,7.920687577,420.5832674,865.3148565,0.0,1949674.37,253358.0,4614.0,2330.0,8.085312571,422.5562137,836.7701159,0.0,245856.09,34732.0,707.0,374.0,7.287631672,347.7455304,657.3692246,0.0,146180.72,22236.0,324,193.0,6.694656324,451.1750617,757.413057,0,-0.08136736,-0.017999038
343,ERYPED 200,Erythromycin Ethylsuccinate,1,Arbor Pharmaceu,1772351.09,479880.0,1997.0,397.0,3.693321435,887.5068052,4464.360428,0.0,1058355.91,275948.0,1100.0,241.0,3.835345464,962.1417364,4391.518299,0.0,803074.17,209433.0,769.0,149.0,3.834515907,1044.309714,5389.75953,0.0,214143.36,60010.0,236.0,65.0,3.568461257,907.3871186,3294.513231,0.0,70525.07,22000.0,64,15.0,3.205685,1101.954219,4701.671333,0,-0.101661817,-0.034780839
344,ERYPED 400,Erythromycin Ethylsuccinate,1,Arbor Pharmaceu,2103608.99,309905.0,1630.0,306.0,6.787915619,1290.557663,6874.539183,0.0,1462409.26,215476.0,1055.0,206.0,6.786877703,1386.169915,7099.074078,0.0,1065214.31,158327.0,773.0,151.0,6.727938444,1378.026274,7054.399404,0.0,210653.28,34000.0,149.0,53.0,6.195684706,1413.780403,3974.590189,0.0,122474.28,21000.0,87,24.0,5.832108571,1407.750345,5103.095,0,-0.058682156,-0.037230572
345,ERYTHROCIN STEARATE,Erythromycin Stearate,1,Arbor Pharmaceu,2580392.52,295338.0,5257.0,2426.0,8.737082665,490.848872,1063.640775,0.0,2349204.97,239008.0,4034.0,1805.0,9.828980494,582.3512568,1301.498598,0.0,1755168.57,173239.5,2818.0,1229.0,10.13145715,622.841934,1428.127396,0.0,695637.47,71767.0,1367.0,595.0,9.69299915,508.87891,1169.138605,0.0,168721.03,17111.0,381,190.0,9.860383964,442.8373491,888.0054211,0,0.01726863,0.030698978
346,ESGIC,Butalb/Acetaminophen/Caffeine,1,Mayne Pharma In,295748.18,75478.0,951.0,318.0,3.896989489,310.9865195,930.0257233,0.0,299223.23,70905.0,830.0,280.0,4.209546317,360.5099157,1068.654393,0.0,288850.18,56713.0,641.0,135.0,5.042176804,450.6243058,2139.630963,0.0,220661.59,43884.0,538.0,111.0,4.881848496,410.1516543,1987.942252,0.0,210182.05,41460.0,452,87.0,4.984247402,465.0045354,2415.885632,0,0.020975437,0.063451258
347,ESTRACE*,Estradiol,1,Actavis/Allerga*,177536864.6,26308769.2,592659.0,320069.0,6.750283245,299.5598896,554.6830983,0.0,85944882.18,13446764.15,304282.0,173843.0,6.393653887,282.4514174,494.382185,1.0,52952973.96,6937797.5,157686.0,90567.0,7.640328283,335.8127796,584.6828752,0.0,36113387.87,4449004.0,100787.0,48344.0,8.140635278,358.3139479,747.0086851,0.0,4505609.71,737394.0,15343,8521.0,6.138706365,293.6589787,528.7653691,0,-0.245918021,-0.023462971
348,ESTRING,Estradiol,1,Pharmaci/Pfizer,33286588.14,84569.3,84461.0,31966.0,393.6013203,394.1060151,1041.312274,0.0,38694704.74,88755.93,88633.0,32548.0,435.9675431,436.5722106,1188.850459,0.0,41680012.44,90889.0,90784.0,32707.0,458.5814834,459.1118748,1274.345322,0.0,42668879.2,88728.0,88585.0,31845.0,480.8953115,481.6716058,1339.89258,0.0,47020493.79,93169.889,92898,33199.0,504.674786,506.1518417,1416.322594,0,0.049448339,0.06411549
349,ETHYNODIOL-ETHINYL ESTRADIOL,Ethynodiol D-Ethinyl Estradiol,1,Mylan,4158.16,5908.0,120.0,72.0,0.707394058,34.65133333,57.75222222,0.0,29617.03,41921.0,825.0,222.0,0.708627684,35.8994303,133.4100451,0.0,37654.1,51731.0,965.0,229.0,0.733384409,39.01979275,164.4283843,0.0,41492.84,58100.0,999.0,240.0,0.721704219,41.53437437,172.8868333,0.0,39775.06,55121.0,975,236.0,0.729185734,40.79493333,168.5383898,0,0.010366456,0.007613991
350,EUCRISA,Crisaborole,1,Pfizer US Pharm,3625613.29,374371.0,5774.0,3850.0,9.684546319,627.9205559,941.7177377,0.0,13018239.79,1254010.0,19485.0,10824.0,10.38128866,668.1159759,1202.719862,0.0,15970864.27,1497182.0,22881.0,11927.0,10.66728312,697.9967777,1339.051251,0.0,14052208.2,1293138.0,18978.0,9113.0,10.86675065,740.4472653,1541.995852,0.0,11744647.62,1057656.0,14926,7256.0,11.10441166,786.8583425,1618.611855,0,0.021870476,0.034794396
351,EVEKEO,Amphetamine Sulfate,1,Arbor Pharmaceu,403210.53,65724.0,842.0,209.0,6.135777191,478.8723634,1929.236986,0.0,377809.48,58120.0,802.0,182.0,6.499114094,471.0841397,2075.876264,0.0,162737.38,25401.0,356.0,93.0,6.406173739,457.1274719,1749.864301,0.0,119679.84,18439.0,237.0,56.0,6.486565778,504.9782279,2137.14,0.0,107432.18,15435.0,183,46.0,6.954818312,587.0610929,2335.482174,0,0.07218805,0.031820262
352,EVOXAC,Cevimeline HCl,1,"Daiichi Sankyo,",1648661.56,247389.0,1930.0,423.0,6.664247642,854.2287876,3897.545059,0.0,1455028.24,211039.0,1546.0,329.0,6.89459408,941.1566882,4422.578237,0.0,1313564.45,182866.0,1385.0,287.0,7.183207649,948.4219856,4576.879617,0.0,1283054.18,169250.0,1266.0,234.0,7.580822334,1013.470916,5483.137521,0.0,1141001.36,142256.0,1027,220.0,8.020760882,1111.004245,5186.369818,0,0.05803309,0.04740854
353,EXTAVIA,Interferon Beta-1b,1,Novartis,19777610.53,56446.0,3790.0,543.0,350.3810816,5218.366895,36422.85549,0.0,17234819.87,46387.9,3117.0,464.0,371.5369713,5529.29736,37144.00834,0.0,14720256.07,37925.0,2473.0,369.0,388.1416177,5952.388221,39892.29287,0.0,12471387.29,32569.05,2080.0,300.0,382.9214328,5995.859274,41571.29097,0.0,9680604.17,26261.6,1666,243.0,368.6220249,5810.686777,39837.87724,0,-0.037342929,0.012768437
354,EYLEA,Aflibercept,1,Regeneron Pharm,12957525.96,337.95,5250.0,1345.0,38341.54745,2468.100183,9633.848297,0.0,16572290.29,430.7,6634.0,1726.0,38477.57207,2498.084156,9601.558685,0.0,21894515.31,570.1,8766.0,2246.0,38404.6927,2497.663166,9748.225873,0.0,25587700.8,665.7,10081.0,2584.0,38437.92046,2538.210574,9902.360991,0.0,31166270.98,794.8,12089,3196.0,39216.66582,2578.068573,9751.649243,0,0.02025982,0.005657872
355,FABIOR,Tazarotene,1,Mayne Pharma In,46307.26,5230.0,69.0,56.0,8.854160612,671.1197101,826.9153571,0.0,116948.32,12050.0,185.0,101.0,9.705254772,632.1530811,1157.904158,0.0,145343.92,13350.0,212.0,122.0,10.88718502,685.5845283,1191.343607,0.0,114814.07,9950.0,166.0,89.0,11.53910251,691.6510241,1290.04573,0.0,102741.07,8500.0,116,69.0,12.08718471,885.6988793,1489.001015,0,0.047497818,0.080922211
356,FABRAZYME,Agalsidase Beta,1,Genzyme,19437396.57,6533.0,1138.0,73.0,3470.964202,17080.31333,266265.7064,1.0,23846849.69,12515.0,1451.0,85.0,2340.156947,16434.76891,280551.1728,1.0,28063492.43,10686.0,1678.0,91.0,3441.431038,16724.36974,308390.0267,1.0,29364445.12,13116.0,1723.0,97.0,2615.052516,17042.6263,302726.2384,1.0,33112271.64,16197.0,1741,104.0,2118.733761,19019.11065,318387.2273,1,-0.189793036,-0.116093021
357,FALMINA,Levonorgestrel/Ethin.Estradiol,1,Northstar Rx Ll,83011.36,184046.0,4550.0,1034.0,0.451035937,18.24425495,80.2817795,0.0,60018.08,111890.0,2899.0,597.0,0.536402538,20.70302863,100.5327973,0.0,72384.86,124068.0,2990.0,641.0,0.583428926,24.20898328,112.9248986,0.0,85736.12,137310.0,3114.0,677.0,0.624398223,27.5324727,126.6412408,0.0,73305.27,129891.0,2808,615.0,0.564359886,26.10586539,119.195561,0,-0.09615392,0.057636056
358,FANAPT,Iloperidone,1,Vanda Pharmaceu,59011383.9,2481606.66,51988.0,5909.0,23.46913767,1135.096251,9986.695532,0.0,71858560.48,2717324.5,57509.0,5899.0,26.08150389,1249.518519,12181.48169,0.0,76638973.31,2683360.0,55902.0,5702.0,28.18393776,1370.952261,13440.71787,0.0,80887040.55,2535995.0,51805.0,5095.0,31.42241136,1561.375168,15875.76851,0.0,90157615.77,2348833.0,48925,4772.0,37.73826812,1842.771912,18893.04605,0,0.200998475,0.12608509
359,FARESTON,Toremifene Citrate,1,"Kyowa Kirin, In",2705784.56,64205.0,1806.0,325.0,42.14289479,1498.219579,8325.490954,0.0,2469759.75,57546.0,1532.0,277.0,42.91800907,1612.114719,8916.100181,0.0,1597327.96,36094.0,1003.0,203.0,44.25466726,1592.550309,7868.61064,0.0,539094.65,12035.0,379.0,79.0,44.79390528,1422.413325,6823.982911,0.0,274815.17,6138.0,199,29.0,44.77275497,1380.980754,9476.385172,0,-0.000472169,0.015248517
360,FELBATOL,Felbamate,1,Meda/Mylan Spec,10622930.15,962059.5,4461.0,477.0,12.25151231,2381.288982,22270.29382,0.0,10329032.81,906275.5,4198.0,451.0,12.71463092,2460.465176,22902.51177,0.0,9599022.22,837978.0,3803.0,430.0,12.73403636,2524.065795,22323.30749,0.0,10001936.23,810964.5,3546.0,408.0,13.62526922,2820.624994,24514.54958,0.0,10012243.58,776398.0,3288,388.0,14.45337174,3045.086247,25804.7515,0,0.060776966,0.04218512
361,FELDENE,Piroxicam,1,Pfizer US Pharm,137685.89,12988.0,229.0,62.0,10.59406966,601.248428,2220.740161,0.0,102334.7,8389.0,152.0,41.0,12.09108665,673.2546053,2495.968293,0.0,81707.91,6997.0,105.0,37.0,11.59314348,778.1705714,2208.321892,0.0,73934.28,5885.0,97.0,25.0,12.51185366,762.2090722,2957.3712,0.0,51323.73,4445.0,69,20.0,11.56851799,743.8221739,2566.1865,1,-0.075395357,0.022242012
362,FEMARA,Letrozole,1,Novartis,2958979.92,129790.0,2779.0,504.0,22.79821188,1064.764275,5870.991905,0.0,2708175.54,117618.0,2578.0,507.0,23.02517931,1050.494779,5341.569112,0.0,2377228.11,103193.0,2267.0,436.0,23.03671867,1048.622898,5452.358051,0.0,2352001.01,102787.0,2119.0,405.0,22.88228093,1109.958004,5807.409901,0.0,1950059.32,83838.0,1619,316.0,23.25985019,1204.48383,6171.073798,0,0.016500508,0.005024229
363,FEMHRT,Norethindrone Ac-Eth Estradiol,1,Actavis/Allerga,282372.8,56638.0,1098.0,267.0,4.985571524,257.1701275,1057.57603,0.0,254272.63,46055.0,834.0,186.0,5.521064597,304.8832494,1367.057151,0.0,207969.38,37408.0,659.0,158.0,5.559489414,315.5832777,1316.261899,0.0,178349.17,32090.0,528.0,137.0,5.557780305,337.7825189,1301.818759,0.0,153656.84,27610.0,444,126.0,5.565260413,346.073964,1219.49873,0,0.00134588,0.027880519
364,FEMYNOR,Norgestimate-Ethinyl Estradiol,1,Amneal Pharmace,1863.54,7028.0,159.0,72.0,0.265159363,11.72037736,25.8825,0.0,65834.85,132614.0,2967.0,865.0,0.496439667,22.18902932,76.10965318,0.0,90215.84,179706.0,3531.0,962.0,0.502019076,25.54965732,93.77945946,0.0,111962.63,188380.0,3430.0,930.0,0.59434457,32.64216618,120.3899247,0.0,25122.54,47469.0,1050,360.0,0.529240978,23.92622857,69.78483333,0,-0.109538464,0.188602459
365,FENOPROFEN CALCIUM,Fenoprofen Calcium,1,Xspire Pharma,662725.67,231885.0,2780.0,1450.0,2.857992841,238.3905288,457.0521862,0.0,812143.94,276234.0,3323.0,1513.0,2.942710658,244.4008246,536.7772241,0.0,981253.5,350001.0,3953.0,1584.0,2.81509762,248.2300784,619.4782197,0.0,821397.92,283990.0,3097.0,1292.0,2.888973099,265.2237391,635.756904,0.0,591731.64,202938.0,2233,877.0,2.909213786,264.994017,674.7225086,0,0.007006188,0.004450698
366,FETZIMA,Levomilnacipran HCl,1,Forest/Allergan,31116129.75,2836267.0,79963.0,12038.0,10.97079296,389.1315952,2584.825532,0.0,31858722.78,2632288.0,71866.0,10472.0,12.10319561,443.307305,3042.276813,0.0,31590371.73,2376003.0,62995.0,9151.0,13.29590221,501.4742715,3452.122362,0.0,30568516.3,2185394.7,56673.0,7754.0,13.98807543,539.3841212,3942.289954,0.0,29762190.88,1999856.0,50695,7161.0,14.88290231,587.0833589,4156.150102,0,0.063970693,0.079226009
367,FIORICET,Butalb/Acetaminophen/Caffeine,1,Actavis/Teva,1103417.04,252126.0,2616.0,635.0,4.376450822,421.7955046,1737.66463,0.0,1052696.95,229762.0,2372.0,513.0,4.581684308,443.8014123,2052.040838,0.0,1066872.67,214205.0,2311.0,481.0,4.980615158,461.6497923,2218.030499,0.0,1059526.58,201814.0,2165.0,458.0,5.250015262,489.3887206,2313.376812,0.0,1036096.16,179353.0,1995,429.0,5.77685436,519.3464461,2415.142564,0,0.100350013,0.071870557
368,FIORICET WITH CODEINE,Butalbit/Acetamin/Caff/Codeine,1,Actavis/Teva,459268.29,49773.0,526.0,139.0,9.227257549,873.1336312,3304.088417,0.0,406209.87,41816.0,451.0,98.0,9.714221112,900.6870732,4144.998674,0.0,302821.86,28746.0,355.0,98.0,10.53439992,853.0193239,3090.01898,0.0,376400.59,34456.0,542.0,134.0,10.92409421,694.4660332,2808.959627,0.0,394213.89,32214.0,444,106.0,12.23734681,887.8691216,3718.998962,0,0.120216155,0.073133263
369,FLOVENT DISKUS,Fluticasone Propionate,1,Glaxosmithkline,38966556.64,11835832.0,156750.0,45566.0,3.285577333,248.590473,855.1673757,0.0,42973881.78,12308427.0,159630.0,45608.0,3.483358067,269.2093077,942.2443821,0.0,43880505.28,12223602.0,154181.0,44993.0,3.585463078,284.6038441,975.2740489,0.0,47085207.97,12799261.0,156772.0,43454.0,3.67692296,300.3419486,1083.564412,0.0,47116750.65,12286943.03,146785,42036.0,3.830893606,320.9915908,1120.866654,0,0.041874863,0.039135302
370,FLUNISOLIDE,Flunisolide,1,Bausch Health U,5752421.69,2952191.271,91387.0,34960.0,1.948526082,62.94573287,164.5429545,0.0,6753437.71,2980652.15,91416.0,34717.0,2.265758421,73.87588289,194.5282631,0.0,6606424.52,2982574.85,89834.0,33556.0,2.215007117,73.54035799,196.8775933,0.0,5000544.88,2281241.8,66871.0,25556.0,2.192027553,74.77897564,195.6700924,0.0,5022219.9,2265056.0,64933,23562.0,2.217260809,77.34464602,213.1491342,0,0.011511378,0.032827135
371,FLUORIDE,Fluoride (Sodium),1,Puretek Corpora,5017.81,36575.0,738.0,164.0,0.137817723,6.799200542,30.59640244,0.0,6737.43,62197.0,995.0,285.0,0.110082647,6.771286432,23.64010526,0.0,8699.43,84665.0,1243.0,310.0,0.102834449,6.998736927,28.06267742,0.0,8705.85,79416.0,1250.0,295.0,0.1096226,6.96468,29.51135593,0.0,6720.19,59416.0,1031,280.0,0.113337128,6.518128031,24.00067857,0,0.033884694,-0.047715351
372,FLUOROMETHOLONE,Fluorometholone,1,Pacific/Greenst,29665970.79,2364465.214,351222.0,182734.0,12.54658796,84.46501298,162.345107,0.0,27219644.86,2134015.0,328013.0,164552.0,12.75513287,82.98343316,165.4166759,0.0,27009124.99,2144381.0,330185.0,164404.0,12.59530139,81.79997574,164.2850842,0.0,24203529.02,1929960.2,299563.0,139990.0,12.54094723,80.79612309,172.8946998,0.0,26002167.83,2038585.0,318625,153427.0,12.75500793,81.6074314,169.4758278,0,0.017068942,0.004127299
373,FLUOXETINE DR,Fluoxetine HCl,1,Dr.Reddy'S Lab,1487522.47,53960.0,8285.0,1434.0,27.56713251,179.5440519,1037.323898,0.0,1634001.5,55519.0,7991.0,1390.0,29.43139286,204.4802278,1175.540648,0.0,1572647.87,54260.0,7711.0,1374.0,28.98355824,203.9486279,1144.576325,0.0,1428998.95,49793.3,6989.0,1209.0,28.69861909,204.4640077,1181.967701,0.0,1374068.59,47569.0,6307,1139.0,28.88579937,217.8640542,1206.381554,0,0.006522275,0.011749968
374,FLURAZEPAM HCL,Flurazepam HCl,1,Mylan,701594.56,1196128.0,30451.0,8102.0,0.594581477,23.0401156,86.59523081,0.0,773563.67,1236126.0,32532.0,7616.0,0.634427216,23.77854635,101.57086,0.0,293365.07,457421.0,13637.0,5196.0,0.646473375,21.51243455,56.45979022,0.0,121355.28,205651.0,4934.0,1477.0,0.597235537,24.5957195,82.16335816,0.0,144075.22,235734.0,6103,1560.0,0.617656512,23.60727839,92.35591026,0,0.034192498,0.009564132
375,FLURBIPROFEN,Flurbiprofen,1,Teva USA,570785.84,1249522.5,16892.0,6765.0,0.456803171,33.79030547,84.37336881,0.0,523249.65,1118719.0,14838.0,6139.0,0.467722145,35.26416296,85.23369441,0.0,716731.46,1486031.5,18639.0,8018.0,0.482312427,38.45332153,89.39030432,0.0,874934.18,1676805.0,20911.0,8466.0,0.521786481,41.84085792,103.3468202,0.0,770855.26,1495035.0,19586,8355.0,0.515610176,39.35746247,92.26274806,0,-0.011836843,0.030737538
